BCW-000212_02220_2	68d8fcb041b01c3c50a359333437ab3b	97	Gene3D	G3DSA:3.30.70.100		2	96	8.6E-13	T	02-04-2020
BCW-200051_01658_5	8ac976fa3a17131ea17e805551ed2fe7	393	PANTHER	PTHR30349		6	387	2.3E-45	T	02-04-2020
BCW-200051_01658_5	8ac976fa3a17131ea17e805551ed2fe7	393	Pfam	PF14659	Phage integrase, N-terminal SAM-like domain	71	126	6.0E-14	T	02-04-2020	IPR004107	Integrase, SAM-like, N-terminal	GO:0003677|GO:0015074
BCW-000270_01330_8	14b4fd1cb35147d3e5037ab5afb9157a	362	Gene3D	G3DSA:3.40.640.10		3	244	7.0E-73	T	02-04-2020	IPR015421	Pyridoxal phosphate-dependent transferase, major domain	GO:0003824
BCW-000270_01330_8	14b4fd1cb35147d3e5037ab5afb9157a	362	PANTHER	PTHR11808:SF61		2	361	6.1E-164	T	02-04-2020
BCW-000270_01330_8	14b4fd1cb35147d3e5037ab5afb9157a	362	Gene3D	G3DSA:3.90.1150.10		278	362	2.7E-25	T	02-04-2020	IPR015422	Pyridoxal phosphate-dependent transferase domain 1	GO:0003824
BCW-000270_01330_8	14b4fd1cb35147d3e5037ab5afb9157a	362	Gene3D	G3DSA:3.90.1150.10		245	277	1.8E-7	T	02-04-2020	IPR015422	Pyridoxal phosphate-dependent transferase domain 1	GO:0003824
BCW-000270_01330_8	14b4fd1cb35147d3e5037ab5afb9157a	362	ProSitePatterns	PS00868	Cys/Met metabolism enzymes pyridoxal-phosphate attachment site.	187	201	-	T	02-04-2020	IPR000277	Cys/Met metabolism, pyridoxal phosphate-dependent enzyme	GO:0030170
BCW-000270_01330_8	14b4fd1cb35147d3e5037ab5afb9157a	362	CDD	cd00614	CGS_like	21	361	6.83773E-141	T	02-04-2020	IPR000277	Cys/Met metabolism, pyridoxal phosphate-dependent enzyme	GO:0030170
BCW-000270_01330_8	14b4fd1cb35147d3e5037ab5afb9157a	362	PIRSF	PIRSF001434		1	362	6.0E-116	T	02-04-2020	IPR000277	Cys/Met metabolism, pyridoxal phosphate-dependent enzyme	GO:0030170
BCW-000270_01330_8	14b4fd1cb35147d3e5037ab5afb9157a	362	SUPERFAMILY	SSF53383		27	361	5.98E-94	T	02-04-2020	IPR015424	Pyridoxal phosphate-dependent transferase	
BCW-000270_01330_8	14b4fd1cb35147d3e5037ab5afb9157a	362	PANTHER	PTHR11808		2	361	6.1E-164	T	02-04-2020	IPR000277	Cys/Met metabolism, pyridoxal phosphate-dependent enzyme	GO:0030170
BCW-000270_01330_8	14b4fd1cb35147d3e5037ab5afb9157a	362	Coils	Coil		346	362	-	T	02-04-2020
BCW-000270_01330_8	14b4fd1cb35147d3e5037ab5afb9157a	362	Pfam	PF01053	Cys/Met metabolism PLP-dependent enzyme	6	361	3.8E-117	T	02-04-2020	IPR000277	Cys/Met metabolism, pyridoxal phosphate-dependent enzyme	GO:0030170
BCW-000271_00409_2	78387b3ed0329a8b42e9809ef3fe637e	82	PANTHER	PTHR43060:SF9		3	81	7.3E-28	T	02-04-2020
BCW-000271_00409_2	78387b3ed0329a8b42e9809ef3fe637e	82	Pfam	PF03446	NAD binding domain of 6-phosphogluconate dehydrogenase	3	77	2.6E-22	T	02-04-2020	IPR006115	6-phosphogluconate dehydrogenase, NADP-binding	GO:0050661
BCW-000271_00409_2	78387b3ed0329a8b42e9809ef3fe637e	82	SUPERFAMILY	SSF51735		1	81	4.93E-24	T	02-04-2020	IPR036291	NAD(P)-binding domain superfamily	
BCW-000271_00409_2	78387b3ed0329a8b42e9809ef3fe637e	82	Gene3D	G3DSA:3.40.50.720		1	82	7.8E-25	T	02-04-2020
BCW-000271_00409_2	78387b3ed0329a8b42e9809ef3fe637e	82	PANTHER	PTHR43060		3	81	7.3E-28	T	02-04-2020
BCW-000271_01966_1	3828fd166ed52428757979ca1f960f64	352	CDD	cd01189	INT_ICEBs1_C_like	154	332	7.57472E-46	T	02-04-2020
BCW-000271_01966_1	3828fd166ed52428757979ca1f960f64	352	Pfam	PF14659	Phage integrase, N-terminal SAM-like domain	30	85	6.8E-15	T	02-04-2020	IPR004107	Integrase, SAM-like, N-terminal	GO:0003677|GO:0015074
BCW-000271_01966_1	3828fd166ed52428757979ca1f960f64	352	Gene3D	G3DSA:1.10.443.10		150	350	1.3E-45	T	02-04-2020	IPR013762	Integrase-like, catalytic domain superfamily	GO:0003677|GO:0006310|GO:0015074
BCW-000271_01966_1	3828fd166ed52428757979ca1f960f64	352	Gene3D	G3DSA:1.10.150.130		28	149	1.1E-16	T	02-04-2020	IPR010998	Integrase/recombinase, N-terminal	
BCW-000271_01966_1	3828fd166ed52428757979ca1f960f64	352	SUPERFAMILY	SSF56349		30	343	3.83E-58	T	02-04-2020	IPR011010	DNA breaking-rejoining enzyme, catalytic core	GO:0003677
BCW-000271_01966_1	3828fd166ed52428757979ca1f960f64	352	PANTHER	PTHR30349		2	346	1.4E-46	T	02-04-2020
BCW-000271_01966_1	3828fd166ed52428757979ca1f960f64	352	Pfam	PF00589	Phage integrase family	150	335	2.0E-28	T	02-04-2020	IPR002104	Integrase, catalytic domain	GO:0003677|GO:0006310|GO:0015074
BCW-000271_01966_1	3828fd166ed52428757979ca1f960f64	352	PANTHER	PTHR30349:SF55		2	346	1.4E-46	T	02-04-2020
BCW-000212_01943_17	c406cced279200ab73377cc397ae6033	899	Pfam	PF18438	Glycosyl hydrolases family 38 C-terminal domain 1	398	506	7.8E-41	T	02-04-2020
BCW-000212_01943_17	c406cced279200ab73377cc397ae6033	899	Gene3D	G3DSA:3.20.110.10		1	290	3.4E-117	T	02-04-2020	IPR027291	Glycoside hydrolase 38, N-terminal domain superfamily	
BCW-000212_01943_17	c406cced279200ab73377cc397ae6033	899	Pfam	PF17677	Glycosyl hydrolases family 38 C-terminal beta sandwich domain	832	892	2.0E-8	T	02-04-2020
BCW-000212_01943_17	c406cced279200ab73377cc397ae6033	899	PANTHER	PTHR11607		5	891	4.7E-67	T	02-04-2020
BCW-000212_01943_17	c406cced279200ab73377cc397ae6033	899	Coils	Coil		862	882	-	T	02-04-2020
BCW-000212_01943_17	c406cced279200ab73377cc397ae6033	899	Gene3D	G3DSA:2.70.98.30		511	802	5.6E-159	T	02-04-2020
BCW-000212_01943_17	c406cced279200ab73377cc397ae6033	899	SUPERFAMILY	SSF88688		299	392	1.77E-17	T	02-04-2020	IPR028995	Glycoside hydrolase families 57/38, central domain superfamily	
BCW-000212_01943_17	c406cced279200ab73377cc397ae6033	899	Pfam	PF07748	Glycosyl hydrolases family 38 C-terminal domain	531	755	3.8E-24	T	02-04-2020	IPR011682	Glycosyl hydrolase family 38, C-terminal	GO:0004559|GO:0006013
BCW-000212_01943_17	c406cced279200ab73377cc397ae6033	899	SMART	SM00872		299	372	1.7E-22	T	02-04-2020	IPR015341	Glycoside hydrolase family 38, central domain	GO:0004559|GO:0006013
BCW-000212_01943_17	c406cced279200ab73377cc397ae6033	899	Pfam	PF09261	Alpha mannosidase middle domain	298	388	1.7E-14	T	02-04-2020	IPR015341	Glycoside hydrolase family 38, central domain	GO:0004559|GO:0006013
BCW-000212_01943_17	c406cced279200ab73377cc397ae6033	899	SUPERFAMILY	SSF74650		397	894	5.02E-66	T	02-04-2020	IPR011013	Galactose mutarotase-like domain superfamily	GO:0003824|GO:0005975|GO:0030246
BCW-000212_01943_17	c406cced279200ab73377cc397ae6033	899	Gene3D	G3DSA:2.60.40.2220		825	897	1.9E-26	T	02-04-2020
BCW-000212_01943_17	c406cced279200ab73377cc397ae6033	899	Gene3D	G3DSA:1.20.1270.50		297	397	9.3E-40	T	02-04-2020	IPR037094	Glycoside hydrolase family 38, central domain superfamily	GO:0004559|GO:0006013
BCW-000212_01943_17	c406cced279200ab73377cc397ae6033	899	Gene3D	G3DSA:2.60.40.2210		399	809	5.6E-159	T	02-04-2020
BCW-000212_01943_17	c406cced279200ab73377cc397ae6033	899	Pfam	PF01074	Glycosyl hydrolases family 38 N-terminal domain	5	273	1.5E-27	T	02-04-2020	IPR000602	Glycoside hydrolase family 38, N-terminal domain	GO:0004559|GO:0006013
BCW-000212_01943_17	c406cced279200ab73377cc397ae6033	899	CDD	cd10814	GH38N_AMII_SpGH38_like	5	289	4.31221E-170	T	02-04-2020
BCW-000212_01943_17	c406cced279200ab73377cc397ae6033	899	SUPERFAMILY	SSF88713		3	286	1.7E-62	T	02-04-2020	IPR011330	Glycoside hydrolase/deacetylase, beta/alpha-barrel	GO:0003824|GO:0005975
BCW-000270_02476_11	0e5ea095771eb9b7d1bc0c0bc7dd3686	377	PRINTS	PR00735	Glycosyl hydrolase family 8 signature	112	130	4.7E-15	T	02-04-2020	IPR002037	Glycoside hydrolase, family 8	GO:0004553|GO:0005975
BCW-000270_02476_11	0e5ea095771eb9b7d1bc0c0bc7dd3686	377	PRINTS	PR00735	Glycosyl hydrolase family 8 signature	219	230	4.7E-15	T	02-04-2020	IPR002037	Glycoside hydrolase, family 8	GO:0004553|GO:0005975
BCW-000270_02476_11	0e5ea095771eb9b7d1bc0c0bc7dd3686	377	PRINTS	PR00735	Glycosyl hydrolase family 8 signature	355	369	4.7E-15	T	02-04-2020	IPR002037	Glycoside hydrolase, family 8	GO:0004553|GO:0005975
BCW-000270_02476_11	0e5ea095771eb9b7d1bc0c0bc7dd3686	377	PRINTS	PR00735	Glycosyl hydrolase family 8 signature	52	65	4.7E-15	T	02-04-2020	IPR002037	Glycoside hydrolase, family 8	GO:0004553|GO:0005975
